1654649970.0,1654650090.0,1654650150.0,1654650210.0,1654650270.0,1654650390.0,1654650450.0,1654650510.0,1654650570.0,1654650630.0,1654650690.0,1654650750.0,1654650870.0,1654650990.0,1654651050.0,1654651110.0
18.29999924,17.60000038,17.10000038,18.79999924,16.85000038,19.10000038,17.10000038,15.950000285000002,17.79999924,15.75,16.650000570000003,16.55000019,15.5,15.0,17.0,15.10000038
13.69999981,13.549999714999998,13.19999981,13.19999981,12.400000095,12.80000019,12.5,12.5,11.89999962,12.25,11.94999981,11.94999981,11.10000038,11.89999962,15.19999981,12.19999981
30.20000076,30.0,29.89999962,29.70000076,29.70000076,29.70000076,29.70000076,29.79999924,29.89999962,29.89999962,29.75,29.849999429999997,29.89999962,30.10000038,30.39999962,30.25
83.09999847,84.700000765,85.59999847,86.90000153,85.84999847,86.19999695,85.09999847,87.04999924,85.90000153,85.55000305,83.599998475,85.45000076,84.59999847,84.0,82.5,81.400001525

1654651230.0,1654651290.0,1654651410.0,1654651470.0,1654651530.0,1654651590.0,1654651650.0,1654651710.0,1654651770.0,1654651830.0,1654651890.0,1654651950.0,1654652010.0,1654652070.0,1654652130.0,1654652190.0
15.75,14.69999981,15.05000019,19.599999429999997,15.35000038,13.30000019,13.349999905,13.049999714999998,13.599999905,13.150000095,15.25,14.39999962,14.549999714999998,13.89999962,14.5,14.64999962
11.39999962,11.30000019,12.39999962,13.05000019,12.0,11.150000095,10.94999981,10.700000285000002,10.64999962,10.599999905,11.60000038,11.55000019,11.05000019,10.75,11.05000019,11.349999905
30.39999962,30.5,30.60000038,30.70000076,30.70000076,30.75,30.75,30.60000038,30.55000019,30.650000570000003,30.75,30.89999962,30.94999981,30.89999962,30.79999924,30.94999981
83.79999924,83.5,85.60000228999999,85.39999771000001,83.150001525,81.5,78.05000305,78.29999924,79.0,80.30000305,81.849998475,82.400001525,79.54999924,79.0,78.950000765,80.0

1654652250.0,1654652310.0,1654652370.0,1654652430.0,1654652490.0,1654652550.0,1654652610.0,1654652670.0,1654652730.0,1654652790.0,1654652850.0,1654652910.0,1654652970.0,1654653030.0,1654653090.0,1654653150.0
14.0,14.849999905,13.700000285000002,15.0,13.0,13.30000019,14.05000019,13.099999905,12.19999981,14.44999981,15.05000019,13.650000095,16.10000038,14.549999714999998,15.0,13.650000095
11.0,11.44999981,11.39999962,11.44999981,10.75,10.94999981,10.599999905,10.30000019,10.450000285000002,11.25,10.900000095,11.05000019,12.10000038,11.80000019,11.599999905,11.400000095
31.0,31.10000038,31.10000038,31.05000019,30.94999981,30.94999981,31.05000019,31.10000038,31.20000076,31.20000076,31.05000019,31.150000570000003,31.25,31.349999429999997,31.39999962,31.349999429999997
79.19999695,81.45000076,81.150001525,80.5,77.70000076,78.60000228999999,79.10000228999999,78.0,77.05000305,77.950000765,77.25,78.5,79.0,79.40000153,78.54999924,77.19999695

1654653210.0,1654653270.0,1654653330.0,1654653390.0,1654653450.0,1654653510.0,1654653570.0,1654653630.0,1654653690.0,1654653750.0,1654653810.0,1654653870.0,1654653930.0,1654653990.0,1654654050.0,1654654110.0
14.69999981,14.30000019,15.150000095,14.30000019,16.349999905,13.75,12.900000095,14.900000095,15.200000285000002,16.19999981,16.64999962,17.05000019,15.349999905,16.099999429999997,16.19999981,16.10000038
11.89999962,11.75,11.94999981,12.19999981,12.44999981,11.599999905,11.25,13.0,12.599999905,12.700000285000002,13.19999981,13.599999905,12.549999714999998,12.80000019,12.10000038,12.89999962
31.39999962,31.44999981,31.5,31.5,31.5,31.5,31.60000038,31.60000038,31.60000038,31.650000570000003,31.60000038,31.25,31.349999429999997,31.55000019,31.650000570000003,31.79999924
78.90000153,77.85000228999999,78.19999695,78.75,77.700000765,77.75,76.39999771000001,75.75,75.5,78.89999771000001,79.04999924,74.150001525,75.39999771000001,75.79999924,75.349998475,76.0

1654654170.0,1654654230.0,1654654290.0,1654654350.0,1654654410.0,1654654470.0,1654654530.0,1654654590.0,1654654650.0,1654654710.0,1654654770.0,1654654830.0,1654654890.0,1654654950.0,1654655010.0,1654655070.0
15.55000019,16.400000570000003,15.94999981,17.14999962,16.80000019,16.80000019,18.25,16.60000038,17.849999429999997,16.400000094999996,15.85000038,16.19999981,16.85000038,17.14999962,16.349999905,17.10000038
13.0,12.30000019,12.94999981,12.80000019,12.599999905,13.099999905,13.650000095,13.19999981,13.25,13.099999905,12.94999981,13.349999905,13.349999905,13.55000019,13.75,13.30000019
31.89999962,32.049999235,32.09999847,32.09999847,32.29999924,31.999999045000003,31.45000076,31.10000038,31.25,31.39999962,31.5,31.44999981,31.44999981,31.5,31.44999981,31.5
78.0,76.14999771000001,75.900001525,76.099998475,75.35000228999999,73.10000228999999,73.20000076,74.80000305,76.40000153,76.599998475,76.40000153,75.0,77.049999235,79.849998475,81.150001525,79.90000153

1654655130.0,1654655190.0,1654655250.0,1654655310.0,1654655370.0,1654655430.0,1654655490.0,1654655550.0,1654655610.0,1654655670.0,1654655730.0,1654655790.0,1654655850.0,1654655910.0,1654655970.0,1654656030.0
16.249999525,18.35000038,17.650000570000003,16.30000019,16.75,15.75,16.60000038,15.80000019,17.349999905000004,16.75,17.80000019,16.35000038,17.349999429999997,17.349999429999997,18.89999962,15.950000285000002
13.099999905,13.69999981,13.900000095,13.5,13.5,13.55000019,13.25,12.849999905,13.25,13.849999905,13.599999905,13.44999981,13.599999905,13.400000095,13.5,12.5
31.650000570000003,31.849999429999997,31.94999981,32.049999235,32.09999847,32.149999615,32.049999235,32.0,31.89999962,31.650000570000003,31.70000076,31.79999924,31.60000038,31.55000019,31.60000038,31.650000570000003
75.349998475,80.14999771000001,81.400001525,77.549999235,72.700000765,75.70000076,74.950000765,74.79999924,73.5,72.549999235,74.5,73.10000228999999,71.650001525,71.950000765,72.90000153,72.5

1654656090.0,1654656150.0,1654656210.0,1654656270.0,1654656330.0,1654656390.0,1654656450.0,1654656510.0,1654656570.0,1654656630.0,1654656690.0,1654656750.0,1654656810.0,1654656870.0,1654656930.0,1654656990.0
16.05000019,17.299999715,16.400000095,16.10000038,15.549999714999998,16.14999962,16.650000570000003,17.0,17.0,17.30000019,15.5,16.349999429999997,16.95000076,16.70000076,18.85000038,17.30000019
13.5,13.099999905,12.849999905,12.700000285000002,13.099999905,13.5,14.0,13.700000285000002,13.650000095,13.80000019,13.5,13.55000019,13.5,14.39999962,13.80000019,14.450000285000002
31.650000570000003,31.70000076,31.75,31.79999924,31.75,31.89999962,31.89999962,31.89999962,31.89999962,31.75,31.79999924,31.79999924,31.75,31.79999924,31.75,31.75
71.299999235,71.05000305,71.349998475,74.59999847,72.69999695,71.89999771000001,73.0,76.0,76.14999771000001,76.400001525,76.25,76.45000076,74.700000765,74.40000153,76.150001525,77.55000305

1654657050.0,1654657110.0,1654657170.0,1654657230.0,1654657290.0,1654657350.0,1654657410.0,1654657470.0,1654657530.0,1654657590.0,1654657650.0,1654657710.0,1654657770.0,1654657830.0,1654657890.0,1654657950.0
18.14999962,18.44999981,18.0,20.14999962,17.89999962,18.69999981,18.94999981,18.400000570000003,19.30000019,17.599999429999997,19.14999962,18.05000019,19.0,18.39999962,18.75,18.30000019
15.400000095,16.35000038,16.0,16.14999962,15.400000095,15.799999714999998,15.900000094999998,15.900000570000001,16.44999981,15.75,16.35000038,16.05000019,16.94999981,16.39999962,15.94999981,16.30000019
31.70000076,31.70000076,31.70000076,31.60000038,31.5,31.650000570000003,31.70000076,31.70000076,31.70000076,31.79999924,31.79999924,31.89999962,31.89999962,32.0,32.049999235,32.149999615
73.900001525,72.40000153,73.79999924,71.30000305,70.89999771000001,75.5,74.849998475,74.900001525,74.150001525,74.40000153,75.04999924,76.10000228999999,76.799999235,77.69999695,72.5,71.69999695

